epoch,global_step,lr-AdamW/pg1,lr-AdamW/pg2,step,train/loss,val/all_ts/f1_score,val/all_ts/solved,val/bprna_ts0/f1_score,val/bprna_ts0/loss,val/bprna_ts0/solved
,,0.0006780000000000001,0.0006780000000000001,339,,,,,,
,,0.0006780000000000001,0.0006780000000000001,339,,,,,,
0,339.0,,,339,0.05740145593881607,,,,,
,,0.0006979999999999999,0.0006979999999999999,349,,,,,,
,,0.0006979999999999999,0.0006979999999999999,349,,,,,,
,,0.0006979999999999999,0.0006979999999999999,349,,,,,,
,,0.0006979999999999999,0.0006979999999999999,349,,,,,,
0,349.0,,,349,0.04601389169692993,,,,,
,,0.000718,0.000718,359,,,,,,
,,0.000718,0.000718,359,,,,,,
,,0.000718,0.000718,359,,,,,,
,,0.000718,0.000718,359,,,,,,
0,359.0,,,359,0.0324554368853569,,,,,
,,0.000738,0.000738,369,,,,,,
,,0.000738,0.000738,369,,,,,,
,,0.000738,0.000738,369,,,,,,
,,0.000738,0.000738,369,,,,,,
0,369.0,,,369,0.03528738021850586,,,,,
,,0.000758,0.000758,379,,,,,,
,,0.000758,0.000758,379,,,,,,
,,0.000758,0.000758,379,,,,,,
,,0.000758,0.000758,379,,,,,,
0,379.0,,,379,0.05209192633628845,,,,,
,,0.000778,0.000778,389,,,,,,
,,0.000778,0.000778,389,,,,,,
,,0.000778,0.000778,389,,,,,,
,,0.000778,0.000778,389,,,,,,
0,389.0,,,389,0.04400394856929779,,,,,
,,0.0007980000000000001,0.0007980000000000001,399,,,,,,
,,0.0007980000000000001,0.0007980000000000001,399,,,,,,
,,0.0007980000000000001,0.0007980000000000001,399,,,,,,
,,0.0007980000000000001,0.0007980000000000001,399,,,,,,
0,399.0,,,399,0.048161134123802185,,,,,
,,0.0008179999999999999,0.0008179999999999999,409,,,,,,
,,0.0008179999999999999,0.0008179999999999999,409,,,,,,
,,0.0008179999999999999,0.0008179999999999999,409,,,,,,
,,0.0008179999999999999,0.0008179999999999999,409,,,,,,
0,409.0,,,409,0.03941807150840759,,,,,
,,0.000838,0.000838,419,,,,,,
,,0.000838,0.000838,419,,,,,,
,,0.000838,0.000838,419,,,,,,
,,0.000838,0.000838,419,,,,,,
0,419.0,,,419,0.04927336424589157,,,,,
,,0.000858,0.000858,429,,,,,,
,,0.000858,0.000858,429,,,,,,
,,0.000858,0.000858,429,,,,,,
,,0.000858,0.000858,429,,,,,,
0,429.0,,,429,0.04365445300936699,,,,,
,,0.000878,0.000878,439,,,,,,
,,0.000878,0.000878,439,,,,,,
,,0.000878,0.000878,439,,,,,,
,,0.000878,0.000878,439,,,,,,
0,439.0,,,439,0.051208846271038055,,,,,
,,0.000898,0.000898,449,,,,,,
,,0.000898,0.000898,449,,,,,,
,,0.000898,0.000898,449,,,,,,
,,0.000898,0.000898,449,,,,,,
0,449.0,,,449,0.045509375631809235,,,,,
,,0.0009180000000000001,0.0009180000000000001,459,,,,,,
,,0.0009180000000000001,0.0009180000000000001,459,,,,,,
,,0.0009180000000000001,0.0009180000000000001,459,,,,,,
,,0.0009180000000000001,0.0009180000000000001,459,,,,,,
0,459.0,,,459,0.03247736766934395,,,,,
,,0.0009379999999999999,0.0009379999999999999,469,,,,,,
,,0.0009379999999999999,0.0009379999999999999,469,,,,,,
,,0.0009379999999999999,0.0009379999999999999,469,,,,,,
,,0.0009379999999999999,0.0009379999999999999,469,,,,,,
0,469.0,,,469,0.02813604101538658,,,,,
,,0.000958,0.000958,479,,,,,,
,,0.000958,0.000958,479,,,,,,
,,0.000958,0.000958,479,,,,,,
,,0.000958,0.000958,479,,,,,,
0,479.0,,,479,0.045740917325019836,,,,,
,,0.000978,0.000978,489,,,,,,
,,0.000978,0.000978,489,,,,,,
,,0.000978,0.000978,489,,,,,,
,,0.000978,0.000978,489,,,,,,
0,489.0,,,489,0.04223211109638214,,,,,
,,0.000998,0.000998,499,,,,,,
,,0.000998,0.000998,499,,,,,,
,,0.000998,0.000998,499,,,,,,
,,0.000998,0.000998,499,,,,,,
0,499.0,,,499,0.04554291069507599,,,,,
,,0.0009999911173852617,0.0009999911173852617,509,,,,,,
,,0.0009999911173852617,0.0009999911173852617,509,,,,,,
,,0.0009999911173852617,0.0009999911173852617,509,,,,,,
,,0.0009999911173852617,0.0009999911173852617,509,,,,,,
0,509.0,,,509,0.04259001463651657,,,,,
,,0.0009999604125005715,0.0009999604125005715,519,,,,,,
,,0.0009999604125005715,0.0009999604125005715,519,,,,,,
,,0.0009999604125005715,0.0009999604125005715,519,,,,,,
,,0.0009999604125005715,0.0009999604125005715,519,,,,,,
0,519.0,,,519,0.019535034894943237,,,,,
,,0.0009999077771801756,0.0009999077771801756,529,,,,,,
,,0.0009999077771801756,0.0009999077771801756,529,,,,,,
,,0.0009999077771801756,0.0009999077771801756,529,,,,,,
,,0.0009999077771801756,0.0009999077771801756,529,,,,,,
0,529.0,,,529,0.021882740780711174,,,,,
,,0.000999833213989445,0.000999833213989445,539,,,,,,
,,0.000999833213989445,0.000999833213989445,539,,,,,,
,,0.000999833213989445,0.000999833213989445,539,,,,,,
,,0.000999833213989445,0.000999833213989445,539,,,,,,
0,539.0,,,539,0.05660751089453697,,,,,
,,0.0009997367265624846,0.0009997367265624846,549,,,,,,
,,0.0009997367265624846,0.0009997367265624846,549,,,,,,
,,0.0009997367265624846,0.0009997367265624846,549,,,,,,
,,0.0009997367265624846,0.0009997367265624846,549,,,,,,
0,549.0,,,549,0.046868860721588135,,,,,
,,0.0009996183196019554,0.0009996183196019554,559,,,,,,
,,0.0009996183196019554,0.0009996183196019554,559,,,,,,
,,0.0009996183196019554,0.0009996183196019554,559,,,,,,
,,0.0009996183196019554,0.0009996183196019554,559,,,,,,
0,559.0,,,559,0.025609279051423073,,,,,
,,0.0009994779988788457,0.0009994779988788457,569,,,,,,
,,0.0009994779988788457,0.0009994779988788457,569,,,,,,
,,0.0009994779988788457,0.0009994779988788457,569,,,,,,
,,0.0009994779988788457,0.0009994779988788457,569,,,,,,
0,569.0,,,569,0.011989673599600792,,,,,
,,0.0009993157712321894,0.0009993157712321894,579,,,,,,
,,0.0009993157712321894,0.0009993157712321894,579,,,,,,
,,0.0009993157712321894,0.0009993157712321894,579,,,,,,
,,0.0009993157712321894,0.0009993157712321894,579,,,,,,
0,579.0,,,579,0.04481682553887367,,,,,
,,0.0009991316445687336,0.0009991316445687336,589,,,,,,
,,0.0009991316445687336,0.0009991316445687336,589,,,,,,
,,0.0009991316445687336,0.0009991316445687336,589,,,,,,
,,0.0009991316445687336,0.0009991316445687336,589,,,,,,
0,589.0,,,589,0.02468571439385414,,,,,
,,0.0009989256278625513,0.0009989256278625513,599,,,,,,
,,0.0009989256278625513,0.0009989256278625513,599,,,,,,
,,0.0009989256278625513,0.0009989256278625513,599,,,,,,
,,0.0009989256278625513,0.0009989256278625513,599,,,,,,
0,599.0,,,599,0.04678073152899742,,,,,
,,0.000998697731154607,0.000998697731154607,609,,,,,,
,,0.000998697731154607,0.000998697731154607,609,,,,,,
,,0.000998697731154607,0.000998697731154607,609,,,,,,
,,0.000998697731154607,0.000998697731154607,609,,,,,,
0,609.0,,,609,0.042032390832901,,,,,
,,0.000998447965552264,0.000998447965552264,619,,,,,,
,,0.000998447965552264,0.000998447965552264,619,,,,,,
,,0.000998447965552264,0.000998447965552264,619,,,,,,
,,0.000998447965552264,0.000998447965552264,619,,,,,,
0,619.0,,,619,0.03377803787589073,,,,,
,,0.0009981763432287457,0.0009981763432287457,629,,,,,,
,,0.0009981763432287457,0.0009981763432287457,629,,,,,,
,,0.0009981763432287457,0.0009981763432287457,629,,,,,,
,,0.0009981763432287457,0.0009981763432287457,629,,,,,,
0,629.0,,,629,0.04296572878956795,,,,,
,,0.0009978828774225412,0.0009978828774225412,639,,,,,,
,,0.0009978828774225412,0.0009978828774225412,639,,,,,,
,,0.0009978828774225412,0.0009978828774225412,639,,,,,,
,,0.0009978828774225412,0.0009978828774225412,639,,,,,,
0,639.0,,,639,0.051121413707733154,,,,,
,,0.0009975675824367594,0.0009975675824367594,649,,,,,,
,,0.0009975675824367594,0.0009975675824367594,649,,,,,,
,,0.0009975675824367594,0.0009975675824367594,649,,,,,,
,,0.0009975675824367594,0.0009975675824367594,649,,,,,,
0,649.0,,,649,0.04473976045846939,,,,,
,,0.0009972304736384336,0.0009972304736384336,659,,,,,,
,,0.0009972304736384336,0.0009972304736384336,659,,,,,,
,,0.0009972304736384336,0.0009972304736384336,659,,,,,,
,,0.0009972304736384336,0.0009972304736384336,659,,,,,,
0,659.0,,,659,0.016787275671958923,,,,,
,,0.0009968715674577705,0.0009968715674577705,669,,,,,,
,,0.0009968715674577705,0.0009968715674577705,669,,,,,,
,,0.0009968715674577705,0.0009968715674577705,669,,,,,,
,,0.0009968715674577705,0.0009968715674577705,669,,,,,,
0,669.0,,,669,0.044700734317302704,,,,,
,,0.0009964908813873514,0.0009964908813873514,679,,,,,,
,,0.0009964908813873514,0.0009964908813873514,679,,,,,,
,,0.0009964908813873514,0.0009964908813873514,679,,,,,,
,,0.0009964908813873514,0.0009964908813873514,679,,,,,,
0,679.0,,,679,0.04473448917269707,,,,,
,,0.000996088433981278,0.000996088433981278,689,,,,,,
,,0.000996088433981278,0.000996088433981278,689,,,,,,
,,0.000996088433981278,0.000996088433981278,689,,,,,,
,,0.000996088433981278,0.000996088433981278,689,,,,,,
0,689.0,,,689,0.057213809341192245,,,,,
,,0.0009956642448542693,0.0009956642448542693,699,,,,,,
,,0.0009956642448542693,0.0009956642448542693,699,,,,,,
,,0.0009956642448542693,0.0009956642448542693,699,,,,,,
,,0.0009956642448542693,0.0009956642448542693,699,,,,,,
0,699.0,,,699,0.046664077788591385,,,,,
,,0.000995218334680705,0.000995218334680705,709,,,,,,
,,0.000995218334680705,0.000995218334680705,709,,,,,,
,,0.000995218334680705,0.000995218334680705,709,,,,,,
,,0.000995218334680705,0.000995218334680705,709,,,,,,
0,709.0,,,709,0.024380063638091087,,,,,
,,0.0009947507251936178,0.0009947507251936178,719,,,,,,
,,0.0009947507251936178,0.0009947507251936178,719,,,,,,
,,0.0009947507251936178,0.0009947507251936178,719,,,,,,
,,0.0009947507251936178,0.0009947507251936178,719,,,,,,
0,719.0,,,719,0.039448291063308716,,,,,
,,0.000994261439183634,0.000994261439183634,729,,,,,,
,,0.000994261439183634,0.000994261439183634,729,,,,,,
,,0.000994261439183634,0.000994261439183634,729,,,,,,
,,0.000994261439183634,0.000994261439183634,729,,,,,,
0,729.0,,,729,0.023377791047096252,,,,,
,,0.0009937505004978641,0.0009937505004978641,739,,,,,,
,,0.0009937505004978641,0.0009937505004978641,739,,,,,,
,,0.0009937505004978641,0.0009937505004978641,739,,,,,,
,,0.0009937505004978641,0.0009937505004978641,739,,,,,,
0,739.0,,,739,0.043680332601070404,,,,,
,,0.0009932179340387385,0.0009932179340387385,749,,,,,,
,,0.0009932179340387385,0.0009932179340387385,749,,,,,,
,,0.0009932179340387385,0.0009932179340387385,749,,,,,,
,,0.0009932179340387385,0.0009932179340387385,749,,,,,,
0,749.0,,,749,0.03554872050881386,,,,,
,,0.0009926637657627952,0.0009926637657627952,759,,,,,,
,,0.0009926637657627952,0.0009926637657627952,759,,,,,,
,,0.0009926637657627952,0.0009926637657627952,759,,,,,,
,,0.0009926637657627952,0.0009926637657627952,759,,,,,,
0,759.0,,,759,0.04470912367105484,,,,,
,,0.0009920880226794138,0.0009920880226794138,769,,,,,,
,,0.0009920880226794138,0.0009920880226794138,769,,,,,,
,,0.0009920880226794138,0.0009920880226794138,769,,,,,,
,,0.0009920880226794138,0.0009920880226794138,769,,,,,,
0,769.0,,,769,0.04331798106431961,,,,,
,,0.0009914907328495003,0.0009914907328495003,779,,,,,,
,,0.0009914907328495003,0.0009914907328495003,779,,,,,,
,,0.0009914907328495003,0.0009914907328495003,779,,,,,,
,,0.0009914907328495003,0.0009914907328495003,779,,,,,,
0,779.0,,,779,0.04258674755692482,,,,,
,,0.0009908719253841182,0.0009908719253841182,789,,,,,,
,,0.0009908719253841182,0.0009908719253841182,789,,,,,,
,,0.0009908719253841182,0.0009908719253841182,789,,,,,,
,,0.0009908719253841182,0.0009908719253841182,789,,,,,,
0,789.0,,,789,0.042555782943964005,,,,,
,,0.0009902316304430704,0.0009902316304430704,799,,,,,,
,,0.0009902316304430704,0.0009902316304430704,799,,,,,,
,,0.0009902316304430704,0.0009902316304430704,799,,,,,,
,,0.0009902316304430704,0.0009902316304430704,799,,,,,,
0,799.0,,,799,0.0469515435397625,,,,,
,,0.0009895698792334292,0.0009895698792334292,809,,,,,,
,,0.0009895698792334292,0.0009895698792334292,809,,,,,,
,,0.0009895698792334292,0.0009895698792334292,809,,,,,,
,,0.0009895698792334292,0.0009895698792334292,809,,,,,,
0,809.0,,,809,0.04823630675673485,,,,,
,,0.0009888867040080147,0.0009888867040080147,819,,,,,,
,,0.0009888867040080147,0.0009888867040080147,819,,,,,,
,,0.0009888867040080147,0.0009888867040080147,819,,,,,,
,,0.0009888867040080147,0.0009888867040080147,819,,,,,,
0,819.0,,,819,0.040816012769937515,,,,,
,,0.0009881821380638236,0.0009881821380638236,829,,,,,,
,,0.0009881821380638236,0.0009881821380638236,829,,,,,,
,,0.0009881821380638236,0.0009881821380638236,829,,,,,,
,,0.0009881821380638236,0.0009881821380638236,829,,,,,,
0,829.0,,,829,0.019953520968556404,,,,,
,,0.0009874562157404058,0.0009874562157404058,839,,,,,,
,,0.0009874562157404058,0.0009874562157404058,839,,,,,,
,,0.0009874562157404058,0.0009874562157404058,839,,,,,,
,,0.0009874562157404058,0.0009874562157404058,839,,,,,,
0,839.0,,,839,0.04398718103766441,,,,,
,,0.0009867089724181917,0.0009867089724181917,849,,,,,,
,,0.0009867089724181917,0.0009867089724181917,849,,,,,,
,,0.0009867089724181917,0.0009867089724181917,849,,,,,,
,,0.0009867089724181917,0.0009867089724181917,849,,,,,,
0,849.0,,,849,0.04074373468756676,,,,,
,,0.0009859404445167667,0.0009859404445167667,859,,,,,,
,,0.0009859404445167667,0.0009859404445167667,859,,,,,,
,,0.0009859404445167667,0.0009859404445167667,859,,,,,,
,,0.0009859404445167667,0.0009859404445167667,859,,,,,,
0,859.0,,,859,0.04379520192742348,,,,,
,,0.000985150669493096,0.000985150669493096,869,,,,,,
,,0.000985150669493096,0.000985150669493096,869,,,,,,
,,0.000985150669493096,0.000985150669493096,869,,,,,,
,,0.000985150669493096,0.000985150669493096,869,,,,,,
0,869.0,,,869,0.034912656992673874,,,,,
,,0.0009843396858397,0.0009843396858397,879,,,,,,
,,0.0009843396858397,0.0009843396858397,879,,,,,,
,,0.0009843396858397,0.0009843396858397,879,,,,,,
,,0.0009843396858397,0.0009843396858397,879,,,,,,
0,879.0,,,879,0.04287847504019737,,,,,
,,0.0009835075330827782,0.0009835075330827782,889,,,,,,
,,0.0009835075330827782,0.0009835075330827782,889,,,,,,
,,0.0009835075330827782,0.0009835075330827782,889,,,,,,
,,0.0009835075330827782,0.0009835075330827782,889,,,,,,
0,889.0,,,889,0.020202280953526497,,,,,
,,0.0009826542517802819,0.0009826542517802819,899,,,,,,
,,0.0009826542517802819,0.0009826542517802819,899,,,,,,
,,0.0009826542517802819,0.0009826542517802819,899,,,,,,
,,0.0009826542517802819,0.0009826542517802819,899,,,,,,
0,899.0,,,899,0.044167984277009964,,,,,
,,0.0009817798835199379,0.0009817798835199379,909,,,,,,
,,0.0009817798835199379,0.0009817798835199379,909,,,,,,
,,0.0009817798835199379,0.0009817798835199379,909,,,,,,
,,0.0009817798835199379,0.0009817798835199379,909,,,,,,
0,909.0,,,909,0.042062900960445404,,,,,
,,0.0009808844709172217,0.0009808844709172217,919,,,,,,
,,0.0009808844709172217,0.0009808844709172217,919,,,,,,
,,0.0009808844709172217,0.0009808844709172217,919,,,,,,
,,0.0009808844709172217,0.0009808844709172217,919,,,,,,
0,919.0,,,919,0.0538627952337265,,,,,
,,0.0009799680576132804,0.0009799680576132804,929,,,,,,
,,0.0009799680576132804,0.0009799680576132804,929,,,,,,
,,0.0009799680576132804,0.0009799680576132804,929,,,,,,
,,0.0009799680576132804,0.0009799680576132804,929,,,,,,
0,929.0,,,929,0.041481178253889084,,,,,
,,0.0009790306882728056,0.0009790306882728056,939,,,,,,
,,0.0009790306882728056,0.0009790306882728056,939,,,,,,
,,0.0009790306882728056,0.0009790306882728056,939,,,,,,
,,0.0009790306882728056,0.0009790306882728056,939,,,,,,
0,939.0,,,939,0.03137650713324547,,,,,
,,0.000978072408581856,0.000978072408581856,949,,,,,,
,,0.000978072408581856,0.000978072408581856,949,,,,,,
,,0.000978072408581856,0.000978072408581856,949,,,,,,
,,0.000978072408581856,0.000978072408581856,949,,,,,,
0,949.0,,,949,0.03226199001073837,,,,,
,,0.0009770932652456326,0.0009770932652456326,959,,,,,,
,,0.0009770932652456326,0.0009770932652456326,959,,,,,,
,,0.0009770932652456326,0.0009770932652456326,959,,,,,,
,,0.0009770932652456326,0.0009770932652456326,959,,,,,,
0,959.0,,,959,0.038961011916399,,,,,
,,0.0009760933059861996,0.0009760933059861996,969,,,,,,
,,0.0009760933059861996,0.0009760933059861996,969,,,,,,
,,0.0009760933059861996,0.0009760933059861996,969,,,,,,
,,0.0009760933059861996,0.0009760933059861996,969,,,,,,
0,969.0,,,969,0.03881126642227173,,,,,
,,0.0009750725795401611,0.0009750725795401611,979,,,,,,
,,0.0009750725795401611,0.0009750725795401611,979,,,,,,
,,0.0009750725795401611,0.0009750725795401611,979,,,,,,
,,0.0009750725795401611,0.0009750725795401611,979,,,,,,
0,979.0,,,979,0.025939760729670525,,,,,
,,0.0009740311356562835,0.0009740311356562835,989,,,,,,
,,0.0009740311356562835,0.0009740311356562835,989,,,,,,
,,0.0009740311356562835,0.0009740311356562835,989,,,,,,
,,0.0009740311356562835,0.0009740311356562835,989,,,,,,
0,989.0,,,989,0.030433008447289467,,,,,
,,0.0009729690250930731,0.0009729690250930731,999,,,,,,
,,0.0009729690250930731,0.0009729690250930731,999,,,,,,
,,0.0009729690250930731,0.0009729690250930731,999,,,,,,
,,0.0009729690250930731,0.0009729690250930731,999,,,,,,
0,999.0,,,999,0.022172769531607628,,,,,
,,0.0009718862996162997,0.0009718862996162997,1009,,,,,,
,,0.0009718862996162997,0.0009718862996162997,1009,,,,,,
,,0.0009718862996162997,0.0009718862996162997,1009,,,,,,
,,0.0009718862996162997,0.0009718862996162997,1009,,,,,,
0,1009.0,,,1009,0.02412761002779007,,,,,
,,0.0009707830119964757,0.0009707830119964757,1019,,,,,,
,,0.0009707830119964757,0.0009707830119964757,1019,,,,,,
,,0.0009707830119964757,0.0009707830119964757,1019,,,,,,
,,0.0009707830119964757,0.0009707830119964757,1019,,,,,,
0,1019.0,,,1019,0.021555941551923752,,,,,
,,0.0009696592160062835,0.0009696592160062835,1029,,,,,,
,,0.0009696592160062835,0.0009696592160062835,1029,,,,,,
,,0.0009696592160062835,0.0009696592160062835,1029,,,,,,
,,0.0009696592160062835,0.0009696592160062835,1029,,,,,,
0,1029.0,,,1029,0.0199695136398077,,,,,
,,0.0009685149664179539,0.0009685149664179539,1039,,,,,,
,,0.0009685149664179539,0.0009685149664179539,1039,,,,,,
,,0.0009685149664179539,0.0009685149664179539,1039,,,,,,
,,0.0009685149664179539,0.0009685149664179539,1039,,,,,,
0,1039.0,,,1039,0.023762311786413193,,,,,
